rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
517,516,516,,no,no,Lidia Encheva,19,BUL,BUL,103,,-1,,Lost in Qual. Porto 2 R2 Lost in Porto 2 R32,,no
518,516,516,,no,no,Gina Dittmann,23,GER,GER,103,+18,+5,,Lost in Antalya 4 SF,,no
519,410,410,,no,no,Ekaterina Ovcharenko,25,RUS,RUS,102,,-2,,Lost in Qual. Abu Dhabi R1,,no
520,395,395,,no,no,Maria Sara Popa,20,ROU,ROU,102,,-2,,,,no
521,494,494,,no,no,Anna Hertel,25,POL,POL,102,,-1,,Lost in Monastir 6 R16,,no
522,188,188,,no,no,Sayaka Ishii,20,JPN,JPN,101,-56,-16,,,,no
523,296,296,,no,no,Daria Lodikova,29,RUS,RUS,101,+9,+3,,Lost in Antalya 4 QF Lost in Antalya 5 QF,,no
524,463,463,,no,no,Rasheeda Mcadoo,30,USA,USA,101,+24,+8,**Qual. Porto 2 W**,Lost in Porto 2 R16,,yes
525,523,523,,no,no,Mio Mushika,20,JPN,JPN,101,,-2,,Lost in Qual. Orlando R1,,no
526,163,163,,no,no,İpek Öz,26,TUR,TUR,100,,-2,,Lost in Qual. Birmingham R2 Lost in Sheffield R16,,no
527,456,456,,no,no,Ana Candiotto,21,BRA,BRA,100,,-2,,Lost in Qual. Porto 2 R2,,no
528,479,479,,no,no,Rada Zolotareva,17,RUS,RUS,100,,-2,,,,no
529,427,427,,no,no,Ariana Arseneault,23,CAN,CAN,99,,,,Lost in Qual. Birmingham R1 Lost in Sheffield R16,,no
530,515,515,,no,no,Julie Paštiková,17,CZE,CZE,99,+3,+1,,Lost in Qual. Ostrava R1,,no
531,489,489,,no,no,Eva Voracek,26,GER,GER,99,,-1,,Lost in Antalya 5 R16,,no
532,513,513,,no,no,Arianna Zucchini,22,ITA,ITA,98,,-1,,Lost in Monastir 6 QF,,no
533,532,532,,no,no,Alana Subasic,18,AUS,AUS,98,+24,+8,,Lost in Brisbane R16,,no
534,366,366,,no,no,Ekaterina Maklakova,21,RUS,RUS,98,,,,,,no
535,523,523,,no,no,Jaeda Daniel,26,USA,USA,98,,,,,,no
536,2,2,,no,no,Petra Kvitová,35,CZE,CZE,97,,+1,,,,no
537,143,143,,no,no,Deborah Chiesa,29,ITA,ITA,97,+8,+3,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R32,,yes
538,356,356,,no,no,Ying Zhang,29,CHN,CHN,97,+21,+7,,Lost in Brisbane R16,,no
539,503,503,,no,no,Katerina Tsygourova,25,SUI,SUI,97,+21,+7,**Qual. Porto 2 W**,Lost in Porto 2 R16,,yes
540,240,240,,no,no,Weronika Falkowska,25,POL,POL,96,-29,-8,Monastir 6 SF,,,yes
541,491,491,,no,no,Jessica Bertoldo,33,ITA,ITA,96,,-2,,Lost in Antalya 5 R32,,no
542,352,352,,no,no,Haruna Arakawa,26,JPN,JPN,96,,-2,,,,no
543,457,457,,no,no,Arina Bulatova,19,RUS,RUS,96,,-2,,,,no
544,39,39,,no,no,Aleksandra Krunić,32,SRB,SRB,95,-74,-21,,Lost in Qual. Doha R1,,no
545,71,71,,no,no,Vitalia Diatchenko,35,RUS,RUS,95,,-3,,,,no
546,461,461,,no,no,Luiza Fullana,24,BRA,BRA,95,,-3,,Lost in Qual. Sheffield R1,,no
547,389,389,,no,no,Malaika Rapolu,22,USA,USA,94,,-3,,,,no
548,29,29,,no,no,Urszula Radwańska,35,POL,POL,94,-55,-17,,Lost in Qual. Andrezieux Boutheon R2,,no
549,534,534,,no,no,Maria Teixido Garcia,25,ESP,ESP,94,,-3,Monastir 6 SF,,,yes
550,339,339,,no,no,Diana Martynov,24,FRA,FRA,93,+2,+2,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R32,,yes
551,317,317,,no,no,Ashley Lahey,26,USA,USA,93,,-4,,,,no
552,1,1,,no,no,Venus Williams,45,USA,USA,92,,-3,,,,no
553,527,527,,no,no,Draginja Vuković,25,SRB,SRB,92,,-3,,,,no
554,551,551,,no,no,Laura Mair,23,ITA,ITA,92,,-3,,,,no
555,359,359,,no,no,Ksenia Zaytseva,21,RUS,RUS,91,,-2,,,,no
556,513,513,,no,no,Daria Egorova,18,RUS,RUS,91,,-2,,,,no
557,132,132,,no,no,Jamie Loeb,30,USA,USA,90,,+1,,,,no
558,485,485,,no,no,Boyoung Jeong,22,KOR,KOR,90,+5,+1,,Lost in Brisbane R32,,no
559,190,190,,no,no,Shilin Xu,28,CHN,CHN,90,+5,+1,,Lost in Qual. Orlando R2,,no
560,529,529,,no,no,Carmen Andreea Herea,20,ROU,ROU,89,,+1,,,,no
561,284,284,,no,no,Sara Cakarevic,28,FRA,FRA,89,+11,+2,,Lost in Qual. Andrezieux Boutheon R2,,no
562,487,487,,no,no,Verena Meliss,28,ITA,ITA,89,,,,Lost in Antalya 5 R16,,no
563,559,559,,no,no,Isabella Serban,19,ITA,ITA,89,,+2,,,,no
564,540,540,,no,no,Jana Kovačková,15,CZE,CZE,88,,+3,,,,no
565,391,391,,no,no,Carolina Kuhl,20,GER,GER,88,,+3,,,,no
566,516,516,,no,no,Marie Weckerle,22,LUX,LUX,88,,+3,,Lost in Qual. Birmingham R2 Lost in Qual. Sheffield R2,,no
567,555,555,,no,no,Yuno Kitahara,19,JPN,JPN,88,,+3,,,,no
568,548,548,,no,no,Esther Adeshina,24,GBR,GBR,88,-12,-3,,Lost in Qual. Birmingham R1 **Qual. Sheffield W** Lost in Sheffield R32,,no
569,300,300,,no,no,Shrivalli Bhamidipaty,24,IND,IND,87,-88,-26,,Lost in Mumbai R32,,no
570,309,309,,no,no,Lucía Cortez Llorca,25,ESP,ESP,87,,+1,,,,no
571,524,524,,no,no,Rinko Matsuda,20,JPN,JPN,87,,+2,,,,no
572,432,432,,no,no,Rositsa Dencheva,18,BUL,BUL,87,,+2,,,,no
573,570,570,,no,no,Valentina Steiner,19,GER,GER,86,,+3,,Lost in Monastir 6 QF,,no
574,338,338,,no,no,Riya Bhatia,28,IND,IND,85,,+4,,,,no
575,361,361,,no,no,Johanne Svendsen,21,DEN,DEN,85,,+4,,,,no
576,487,487,,no,no,Elena Milovanović,25,SRB,SRB,85,-1,-2,,,,no
577,546,546,,no,no,Dana Guzman,22,PER,PER,84,,+3,,,,no
578,468,468,,no,no,Mayuka Aikawa,27,JPN,JPN,84,-1,-2,,Lost in Qual. Birmingham R2 Lost in Qual. Sheffield R2,,no
579,567,567,,no,no,Kayo Nishimura,19,JPN,JPN,84,,+2,,,,no
580,2,2,,no,no,Vera Zvonareva,41,RUS,RUS,83,+4,+1,Qual. Doha R2,Lost in Qual. Abu Dhabi R1,,yes
581,578,578,,no,no,Reina Goto,18,JPN,JPN,83,,+1,,,,no
582,440,440,,no,no,Noelia Zeballos,31,BOL,BOL,82,,+3,,Lost in Qual. Orlando R1,,no
583,NCH (586),583,586,yes,yes,Maria Fernanda Navarro,29,MEX,MEX,82,,+3,,Lost in Qual. Orlando R1,,no
584,562,562,,no,no,Adelina Lachinova,17,LAT,LAT,82,,+3,,,,no
585,555,555,,no,no,Marine Szostak,24,FRA,FRA,82,+11,+3,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R32,,yes
586,212,212,,no,no,Jana Kolodynska,22,BLR,BLR,81,-59,-19,,,,no
587,573,573,,no,no,Natsuki Yoshimoto,22,JPN,JPN,81,,+1,,,,no
588,114,114,,no,no,Erika Sema,37,JPN,JPN,81,-5,-2,,Lost in Qual. Brisbane R2,,no
589,203,203,,no,no,Ya Yi Yang,21,TWN,TWN,81,,,,Lost in Qual. Orlando R1,,no
590,510,510,,no,no,Hannah Klugman,16,GBR,GBR,80,+38,+8,,Lost in Birmingham QF Lost in Sheffield QF,,no
591,575,575,,no,no,Ksenia Efremova,16,FRA,FRA,80,,-1,,,,no
592,556,556,,no,no,Kristina Kroitor,19,RUS,RUS,80,,-1,,,,no
593,NCH (606),593,606,yes,yes,Astrid Cirotte,22,FRA,FRA,80,+57,+11,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R16,,yes
594,201,201,,no,no,Lina Glushko,26,ISR,ISR,79,,-2,,,,no
595,594,594,,no,no,Kristina Liutova,16,RUS,RUS,79,,-1,,,,no
596,351,351,,no,no,Emma Léné,26,FRA,FRA,79,,-1,,,,no
597,549,549,,no,no,Bianca Barbulescu,22,ROU,ROU,79,,,,,,no
598,460,460,,no,no,Jenna Defalco,23,USA,USA,79,,,,,,no
599,583,583,,no,no,Eva Maria Ionescu,18,ROU,ROU,79,,,,,,no
600,CH,600,,yes,no,Eleejah Inisan,17,FRA,FRA,78,,,,,,no
601,368,368,,no,no,Gabriella Da Silva Fick,25,AUS,AUS,78,,,,Lost in Brisbane R32,,no
602,374,374,,no,no,Valeriya Yushchenko,26,RUS,RUS,78,+14,+3,,Lost in Sharm El Sheikh QF,,no
603,561,561,,no,no,Jana Otzipka,21,BEL,BEL,78,+7,+2,**Qual. Birmingham W**,Lost in Birmingham R32 Lost in Qual. Porto 2 R2,,yes
604,589,589,,no,no,Justina Gonzalez Daniele,20,ARG,ARG,78,,-2,,,,no
605,566,566,,no,no,Noelia Bouzo Zanotti,26,ESP,ESP,78,,-2,,,,no
606,560,560,,no,no,Alba Rey Garcia,23,ESP,ESP,78,+1,+1,**Qual. Porto 2 W**,Lost in Porto 2 R32,,yes
607,492,492,,no,no,Amy Zhu,31,USA,USA,77,,-3,,,,no
608,317,317,,no,no,Malene Helgø,26,NOR,NOR,77,,-3,,Lost in Sharm El Sheikh QF Lost in Sharm El Sheikh 2 R32,,no
609,205,205,,no,no,Chihiro Muramatsu,27,JPN,JPN,77,,-3,,,,no
610,470,470,,no,no,Dasha Plekhanova,21,CAN,CAN,76,,-2,,,,no
611,588,588,,no,no,Chenting Zhu,18,CHN,CHN,76,-18,-3,,Lost in Monastir 6 R16,,no
612,594,594,,no,no,Alena Kovačková,17,CZE,CZE,76,,-3,,,,no
613,534,534,,no,no,Maria Golovina,18,RUS,RUS,76,,-2,,,,no
614,497,497,,no,no,Fiona Ganz,25,SUI,SUI,76,+28,+6,,Lost in Antalya 4 SF Lost in Antalya 5 R16,,no
615,450,450,,no,no,Dasha Ivanova,29,USA,USA,76,,-3,,,,no
616,305,305,,no,no,Nina Vargová,20,SVK,SVK,75,+68,+15,Antalya 5 F**Antalya 4 W**,,,yes
617,565,565,,no,no,Ellie Schoppe,24,USA,USA,75,,-4,,,,no
618,190,190,,no,no,Alice Robbe,25,FRA,FRA,75,+1,+1,,Lost in Qual. Andrezieux Boutheon R2,,no
619,603,603,,no,no,Enola Chiesa,25,ITA,ITA,75,,-5,,Lost in Qual. Porto 2 R2,,no
620,599,599,,no,no,Merna Refaat,21,EGY,EGY,75,,-5,,,,no
621,449,449,,no,no,Jada Robinson,27,USA,USA,75,,-4,,Lost in Qual. Orlando R1,,no
622,606,606,,no,no,Ekaterina Perelygina,19,AUT,AUT,75,+10,+3,Sharm El Sheikh 2 SF,Lost in Sharm El Sheikh QF,,yes
623,618,618,,no,no,Alexis Nguyen,18,USA,USA,74,,-5,,,,no
624,348,348,,no,no,Kamilla Bartone,23,LAT,LAT,74,,-4,,,,no
625,456,456,,no,no,Amélie Van Impe,21,BEL,BEL,74,,+1,**Qual. Orlando W**,Lost in Orlando R32,,yes
626,515,515,,no,no,Angelica Raggi,27,ITA,ITA,73,,-5,,,,no
627,320,320,,no,no,Meiling Wang,25,CHN,CHN,73,,-4,,Lost in Sharm El Sheikh R32 Lost in Sharm El Sheikh 2 R32,,no
628,135,135,,no,no,Alizé Lim,35,FRA,FRA,73,+10,+2,,Lost in Qual. Andrezieux Boutheon R2,,no
629,497,497,,no,no,Valeria Bhunu,30,ZIM,ZIM,73,,-5,,,,no
630,73,73,,no,no,Sachia Vickery,30,USA,USA,72,,-4,,,,no
631,466,466,,no,no,Amelia Honer,22,USA,USA,72,,-4,,,,no
632,332,332,,no,no,Thasaporn Naklo,24,THA,THA,72,,-3,,,,no
633,511,511,,no,no,Zeel Desai,26,IND,IND,72,+6,+1,,Lost in Qual. Mumbai R1,,no
634,521,521,,no,no,Berta Bonardi,30,ARG,ARG,72,,-4,,,,no
635,316,316,,no,no,Melisa Ercan,20,AUS,AUS,72,,-4,,,,no
636,NCH (640),636,640,yes,yes,Tamila Gadamauri,20,BEL,BEL,72,+5,+1,Sheffield SF**Qual. Birmingham W**,Lost in Birmingham R32 **Qual. Sheffield W**,,yes
637,530,530,,no,no,Mariella Thamm,16,GER,GER,71,,-4,,,,no
638,632,632,,no,no,Andre Lukosiute,24,LTU,LTU,71,,-3,,Lost in Qual. Sheffield R2,,no
639,NCH (646),639,646,yes,yes,Nellie Taraba Wallberg,18,SWE,SWE,71,+7,+2,**Qual. Porto 2 W**,,,yes
640,383,383,,no,no,Dalayna Hewitt,25,USA,USA,71,,-4,,,,no
641,579,579,,no,no,Marcelina Podlińska,26,POL,POL,71,,-1,,,,no
642,585,585,,no,no,Loes Ebeling Koning,19,NED,NED,70,-8,-1,,,,no
643,377,377,,no,no,Iva Primorac,29,CRO,CRO,70,+4,+1,**Qual. Birmingham W**,Lost in Birmingham R32 **Qual. Sheffield W** Lost in Sheffield R16,,yes
644,643,643,,no,no,Lan Mi,21,CHN,CHN,70,,-1,,,,no
645,213,213,,no,no,Eudice Chong,29,HKG,HKG,69,,,,,,no
646,433,433,,no,no,Michika Ozeki,33,JPN,JPN,69,,+2,,,,no
647,451,451,,no,no,Mara Guth,22,GER,GER,69,,+2,,,,no
648,39,39,,no,no,Ana Bogdan,33,ROU,ROU,68,-29,-110,,Lost in Cluj-Napoca R32,,no
649,644,644,,no,no,Stefani Webb,20,AUS,AUS,68,-5,-1,,,,no
650,212,212,,no,no,Katy Dunne,30,GBR,GBR,68,+22,+5,Sheffield SF**Qual. Birmingham W**,Lost in Birmingham R16,,yes
651,296,296,,no,no,Gina Feistel,23,POL,POL,68,,+1,,,,no
652,623,623,,no,no,Elena Korokozidi,22,GRE,GRE,68,,+1,,,,no
653,538,538,,no,no,Milana Zhabrailova,22,RUS,RUS,68,+7,+1,**Qual. Porto 2 W**,Lost in Porto 2 R32,,yes
654,647,647,,no,no,Mary Lewis,27,USA,USA,67,,+1,,,,no
655,NCH (657),655,657,yes,yes,Lea Nilsson,17,SWE,SWE,67,,+2,,,,no
656,484,484,,no,no,Stefania Bojica,20,ROU,ROU,67,,+3,,,,no
657,335,335,,no,no,Hikaru Sato,26,JPN,JPN,67,+7,+1,,Lost in Brisbane R32,,no
658,567,567,,no,no,Rebecca Munk Mortensen,20,DEN,DEN,67,-4,-1,,Lost in Qual. Birmingham R2 **Qual. Sheffield W** Lost in Sheffield R32,,no
659,639,639,,no,no,Kylie Collins,23,USA,USA,67,+6,+1,,Lost in Qual. Orlando R2,,no
660,504,504,,no,no,Adrienn Nagy,24,HUN,HUN,67,+6,+1,**Qual. Porto 2 W**,Lost in Porto 2 R32,,yes
661,646,646,,no,no,Nauhany Vitoria Leme Da Silva,15,BRA,BRA,66,,,,Lost in Qual. Birmingham R2 Lost in Qual. Sheffield R2,,no
662,661,661,,no,no,Anna Petkovic,20,GER,GER,66,,,,,,no
663,550,550,,no,no,Sarah Iliev,19,FRA,FRA,66,-7,-1,,Lost in Monastir 6 R32,,no
664,576,576,,no,no,Rachel Gailis,21,USA,USA,66,,-1,,,,no
665,604,604,,no,no,Marie Mettraux,25,SUI,SUI,65,,+2,,Lost in Qual. Birmingham R1 Lost in Qual. Sheffield R1,,no
666,637,637,,no,no,Beatrise Zeltiņa,18,LAT,LAT,65,-29,-6,,Lost in Qual. Birmingham R2,,no
667,263,263,,no,no,Stephanie Wagner,31,GER,GER,65,-9,-2,,,,no
668,646,646,,no,no,Raphaëlle Lacasse,25,CAN,CAN,65,+2,+1,,Lost in Qual. Porto 2 R2,,no
669,648,648,,no,no,Christasha McNeil,19,USA,USA,64,,-1,,,,no
670,150,150,,no,no,Hiroko Kuwata,35,JPN,JPN,64,+3,+1,,Lost in Qual. Mumbai R1,,no
671,638,638,,no,no,Ruien Zhang,17,CHN,CHN,63,+11,+3,**Qual. Brisbane W**,Lost in Brisbane R32,,yes
672,130,130,,no,no,Usue Maitane Arconada,27,USA,USA,63,,-1,,,,no
673,470,470,,no,no,Punnin Kovapitukted,23,THA,THA,63,-4,-1,,,,no
674,636,636,,no,no,Tian Jialin,19,CHN,CHN,63,,,,,,no
675,160,160,,no,no,Ankita Raina,33,IND,IND,62,-53,-11,,Lost in Qual. Mumbai R2 Lost in Mumbai R32,,no
676,510,510,,no,no,Victoria Osuigwe,19,USA,USA,62,,,,,,no
677,665,665,,no,no,Alexandra Vagramov,24,CAN,CAN,62,,,,Lost in Qual. Orlando R1,,no
678,633,633,,no,no,Kateryna Lazarenko,21,UKR,UKR,62,-3,-1,,,,no
679,335,335,,no,no,Ekaterina Yashina,32,RUS,RUS,61,,-1,,,,no
680,380,380,,no,no,Sofia Rocchetti,23,ITA,ITA,61,,-1,,Lost in Qual. Orlando R1,,no
681,494,494,,no,no,Lavinia Tanasie,22,ROU,ROU,61,,-1,,,,no
682,675,675,,no,no,Anamaria Oana,18,ROU,ROU,61,,-1,,,,no
683,18,18,,no,no,Martina Trevisan,32,ITA,ITA,60,,,,,,no
684,46,46,,no,no,Océane Dodin,29,FRA,FRA,60,+2,+1,,Lost in Ostrava R32,,no
685,565,565,,no,no,Alyssa Réguer,19,FRA,FRA,60,,,,,,no
686,405,405,,no,no,Olivia Lincer,21,USA,USA,59,,+1,,,,no
687,679,679,,no,no,Jessica Hinojosa Gomez,28,MEX,MEX,59,,+1,,,,no
688,686,686,,no,no,Sarah Rokusek,19,AUS,AUS,59,+3,+1,,Lost in Brisbane R32,,no
689,CH,689,,yes,no,Junhan Zhang,18,CHN,CHN,59,,,,Lost in Qual. Porto 2 R1,,no
690,619,619,,no,no,Demi Tran,25,NED,NED,58,,,,,,no
691,682,682,,no,no,Rose Marie Nijkamp,20,NED,NED,58,,+1,,,,no
692,683,683,,no,no,Gaia Maduzzi,19,ITA,ITA,58,,+1,,Lost in Qual. Sheffield R1,,no
693,581,581,,no,no,Vaishnavi Adkar,21,IND,IND,57,,+2,,Lost in Mumbai R32,,no
694,603,603,,no,no,Elina Nepliy,28,RUS,RUS,57,,+2,,Lost in Antalya 4 R32 Lost in Antalya 5 R32,,no
695,CH,695,,yes,no,Kristina Novak,25,SLO,SLO,57,,+2,,Lost in Qual. Porto 2 R2,,no
696,114,114,,no,no,Su-jeong Jang,30,KOR,KOR,57,+14,+3,**Qual. Brisbane W**,Lost in Brisbane R16,,yes
697,667,667,,no,no,Briana Szabó,20,ROU,ROU,57,,+1,,Lost in Qual. Cluj-Napoca R1,,no
698,597,597,,no,no,Ava Markham,26,USA,USA,57,,+1,,,,no
699,192,192,,no,no,Federica Di Sarra,35,ITA,ITA,56,,+1,,,,no
700,680,680,,no,no,Mia Horvit,28,USA,USA,56,,+1,,,,no
701,699,699,,no,no,Ann Akasha Ceuca,19,GER,GER,56,,+1,,Lost in Qual. Birmingham R1 Lost in Qual. Sheffield R1,,no
702,699,699,,no,no,Julia Stusek,17,GER,GER,55,,+2,,Lost in Birmingham R32 **Qual. Sheffield W** Lost in Sheffield QF,,no
703,674,674,,no,no,Anastasia Bertacchi,19,ITA,ITA,55,,+2,,Lost in Antalya 5 QF,,no
704,500,500,,no,no,Ivana Šebestová,24,CZE,CZE,55,,+2,,,,no
705,376,376,,no,no,Luisa Meyer Auf Der Heide,24,GER,GER,55,,+2,,,,no
706,NCH (708),706,708,yes,yes,Luciana Moyano,20,ARG,ARG,55,,+2,,,,no
707,700,700,,no,no,Ana Grubor,22,CAN,CAN,55,,+2,,,,no
708,NCH (710),708,710,yes,yes,Anita Sahdiieva,22,UKR,UKR,54,,+4,,,,no
709,NCH (713),709,713,yes,yes,Daria Zelinskaya,21,RUS,RUS,54,,+4,,,,no
710,549,549,,no,no,Chengyiyi Yuan,25,CHN,CHN,53,+23,+2,**Qual. Brisbane W**,Lost in Brisbane R32,,yes
711,363,363,,no,no,Beatrice Ricci,22,ITA,ITA,53,+72,+10,,Lost in Antalya 4 F Lost in Antalya 5 R16,,no
712,471,471,,no,no,Monique Barry,23,NZL,NZL,53,,+2,**Qual. Brisbane W**,Lost in Brisbane R32,,yes
713,555,555,,no,no,Camila Romero,27,ECU,ECU,53,,+2,,,,no
714,269,269,,no,no,Anna Kubareva,25,BLR,BLR,53,-3,-1,,,,no
715,669,669,,no,no,Iva Ivanova,19,BUL,BUL,53,,+2,,,,no
716,680,680,,no,no,Yasmin Ezzat,22,EGY,EGY,53,,+2,,,,no
717,708,708,,no,no,Yujia Huang,23,CHN,CHN,53,,+2,,Lost in Monastir 6 R32,,no
718,NCH (720),718,720,yes,yes,Franziska Sziedat,25,GER,GER,53,,+2,,Lost in Sharm El Sheikh 2 R16,,no
719,668,668,,no,no,Zoziya Kardava,24,GEO,GEO,53,,+2,,,,no
720,601,601,,no,no,Jiangxue Han,24,CHN,CHN,53,+6,+1,,Lost in Qual. Orlando R2,,no
721,319,319,,no,no,Cody Wong,23,HKG,HKG,52,-27,-5,,Lost in Qual. Birmingham R1 Lost in Qual. Sheffield R2 Lost in Sheffield R32,,no
722,278,278,,no,no,Amina Anshba,26,RUS,RUS,52,,,,,,no
723,377,377,,no,no,María Portillo Ramírez,26,MEX,MEX,52,,,,,,no
724,708,708,,no,no,Brooke Black,18,GBR,GBR,52,,,,,,no
725,722,722,,no,no,Carmen Lopez Martinez,20,ESP,ESP,52,+10,+1,,Lost in Qual. Porto 2 R2,,no
726,719,719,,no,no,Irina Balus,20,SVK,SVK,52,,-1,,,,no
727,685,685,,no,no,Laia Petretic,21,FRA,FRA,52,-11,-1,,Lost in Monastir 6 R32,,no
728,5,5,,no,no,Sara Errani,38,ITA,ITA,51,,-1,,,,no
729,652,652,,no,no,Alyssa Ahn,19,USA,USA,51,,-1,,,,no
730,20,20,,no,no,Ana Konjuh,28,CRO,CRO,51,+10,+1,**Qual. Birmingham W**,Lost in Birmingham R32 Lost in Qual. Sheffield R1,,yes
731,191,191,,no,no,Jesika Malečková,31,CZE,CZE,51,,-2,,,,no
732,337,337,,no,no,Yuliana Lizarazo,32,COL,COL,51,,-2,,,,no
733,710,710,,no,no,Julia Konishi Camargo Silva,26,BRA,BRA,51,,-2,,,,no
734,342,342,,no,no,Anastasiia Gureva,20,RUS,RUS,51,,-2,,,,no
735,700,700,,no,no,Ida Wobker,15,GER,GER,51,,+1,,,,no
736,NCH (749),736,749,yes,yes,Cheuk Ying Shek,20,HKG,HKG,51,+17,+3,**Qual. Brisbane W**,Lost in Brisbane R32,,yes
737,652,652,,no,no,Salma Ewing,25,USA,USA,51,,,,,,no
738,CH,738,,yes,no,Jiayi Wang,18,CHN,CHN,51,,,,,,no
739,710,710,,no,no,Maria Kalyakina,19,RUS,RUS,51,,,,,,no
740,175,175,,no,no,Peangtarn Plipuech,33,THA,THA,50,+33,+6,**Qual. Mumbai W**,Lost in Mumbai R32,,yes
741,733,733,,no,no,Yuhan Wang,18,CHN,CHN,50,,,,,,no
742,319,319,,no,no,Evialina Laskevich,21,BLR,BLR,50,-8,-1,,,,no
743,577,577,,no,no,Eliška Ticháčková,19,CZE,CZE,50,,-1,,,,no
744,736,736,,no,no,Sophia Biolay,24,FRA,FRA,50,,-1,,Lost in Sharm El Sheikh R32 Lost in Sharm El Sheikh 2 R16,,no
745,633,633,,no,no,Maria Sholokhova,22,RUS,RUS,50,,-1,,,,no
746,716,716,,no,no,Edda Mamedova,19,RUS,RUS,50,,-1,,,,no
747,42,42,,no,no,Clara Burel,24,FRA,FRA,49,,-1,,,,no
748,CH,748,,yes,no,Petra Konjikušić,18,SRB,SRB,49,,,,,,no
749,657,657,,no,no,Victoria Milovanova,18,RUS,RUS,49,,,,,,no
750,746,746,,no,no,Chelsea Fontenel,21,SUI,SUI,49,,,,,,no
751,NCH (757),751,757,yes,yes,Laquisa Khan,23,AUS,AUS,48,+6,+1,,Lost in Brisbane R32,,no
752,714,714,,no,no,Sarah Melany Fajmonová,18,CZE,CZE,48,,,,,,no
753,525,525,,no,no,Ayumi Miyamoto,25,JPN,JPN,48,,+1,,,,no
754,CH,754,,yes,no,Vlada Mincheva,19,RUS,RUS,48,,+1,,,,no
755,NCH (763),755,763,yes,yes,Dune Vaissaud,18,FRA,FRA,48,+8,+2,,Lost in Qual. Andrezieux Boutheon R2,,no
756,685,685,,no,no,Laura Svatíková,31,SVK,SVK,48,,,,,,no
757,398,398,,no,no,Clara Vlasselaer,24,BEL,BEL,48,-54,-8,,Lost in Qual. Birmingham R2 **Qual. Sheffield W** Lost in Sheffield R32,,no
758,716,716,,no,no,Valentina Mediorreal Arias,18,COL,COL,47,+2,+1,,Lost in Antalya 4 R16,,no
759,445,445,,no,no,Aneta Laboutková,25,CZE,CZE,47,-12,-2,,,,no
760,278,278,,no,no,Adithya Karunaratne,24,HKG,HKG,47,,-2,,Lost in Antalya 5 R16,,no
761,397,397,,no,no,Živa Falkner,23,SLO,SLO,47,,-2,,,,no
762,584,584,,no,no,Nadiya Kolb,33,UKR,UKR,46,-11,-2,,,,no
763,728,728,,no,no,Jimar Gerald Gonzalez,24,CHI,CHI,46,,-2,,,,no
764,622,622,,no,no,Patricija Paukstyte,21,LTU,LTU,46,,-2,,,,no
765,442,442,,no,no,Océane Babel,21,FRA,FRA,46,+19,+3,**Qual. Andrezieux Boutheon W**,Lost in Andrezieux Boutheon R32,,yes
766,764,764,,no,no,Noemi Maines,19,ITA,ITA,46,,-2,,Lost in Sharm El Sheikh 2 R16,,no
767,12,12,,no,no,Yanina Wickmayer,36,BEL,BEL,45,,-2,,,,no
768,753,753,,no,no,Giulia Safina Popa,16,ROU,ROU,45,,-2,,,,no
769,236,236,,no,no,Makenna Jones,27,USA,USA,45,,-2,,,,no
770,727,727,,no,no,Meng Yi Chen,23,CHN,CHN,45,+4,+1,,Lost in Sharm El Sheikh R16 Lost in Sharm El Sheikh 2 QF,,no
771,757,757,,no,no,Anne Christine Lutkemeyer Obregon,21,USA,USA,45,,-3,,,,no
772,658,658,,no,no,Federica Sacco,23,ITA,ITA,45,,-3,,,,no
773,672,672,,no,no,Daria Yesypchuk,20,UKR,UKR,45,,-3,,Lost in Monastir 6 QF,,no
774,741,741,,no,no,Madelief Hageman,23,NED,NED,45,,-3,**Qual. Birmingham W**,Lost in Birmingham R32 Lost in Sharm El Sheikh 2 R32,,yes
775,3,3,,no,no,Sloane Stephens,32,USA,USA,44,,-3,,,,no
776,CH,776,,yes,no,Bella Payne,18,USA,USA,44,,,,Lost in Qual. Orlando R1,,no
777,422,422,,no,no,Ani Amiraghyan,32,ARM,ARM,44,,,,,,no
778,719,719,,no,no,Yiming Dang,21,CHN,CHN,44,,,,,,no
779,743,743,,no,no,Aruzhan Sagandikova,21,KAZ,KAZ,44,,,,,,no
780,319,319,,no,no,Naho Sato,25,JPN,JPN,44,+70,+11,**Qual. Brisbane W**,Lost in Brisbane R16,,yes
781,359,359,,no,no,Adriana Reami,28,USA,USA,44,,,,Lost in Qual. Orlando R1,,no
782,607,607,,no,no,Honoka Kobayashi,25,JPN,JPN,44,,,,,,no
783,496,496,,no,no,Monika Stankiewicz,19,POL,POL,43,-8,-1,,,,no
784,704,704,,no,no,Chloé Noël,21,FRA,FRA,43,,+1,,,,no
785,674,674,,no,no,Marie Villet,29,FRA,FRA,43,,+1,,Lost in Monastir 6 R32,,no
786,730,730,,no,no,Gaeul Jang,19,KOR,KOR,42,,+2,,,,no
787,728,728,,no,no,Iveta Dapkutė,33,LTU,LTU,42,,+3,,,,no
