rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
539,532,532,,no,no,Alana Subasic,18,AUS,AUS,98,,-1,,,,no
540,143,143,,no,no,Deborah Chiesa,29,ITA,ITA,98,,-1,,,,no
541,485,485,,no,no,Boyoung Jeong,22,KOR,KOR,98,-5,-1,,,,no
542,523,523,,no,no,Jaeda Daniel,26,USA,USA,98,,-1,Las Vegas R32,,,yes
543,2,2,,no,no,Petra Kvitová,35,CZE,CZE,97,,-1,,,,no
544,190,190,,no,no,Shilin Xu,28,CHN,CHN,96,+21,+6,**Qual. Midland W**,Lost in Midland R32,,yes
545,424,424,,no,no,Sara Daavettila,28,USA,USA,96,-5,-2,,Lost in Qual. Midland R2,,no
546,457,457,,no,no,Arina Bulatova,19,RUS,RUS,96,,+1,,Lost in Qual. Antalya 6 R3 Lost in Antalya 7 R32,,no
547,71,71,,no,no,Vitalia Diatchenko,35,RUS,RUS,95,,+1,,,,no
548,461,461,,no,no,Luiza Fullana,24,BRA,BRA,95,,+2,,Lost in Macon R32,,no
549,352,352,,no,no,Haruna Arakawa,26,JPN,JPN,95,-4,-1,,,,no
550,489,489,,no,no,Eva Voracek,26,GER,GER,95,-13,-4,Antalya 7 R16**Qual. Antalya 6 W**,Lost in Antalya 6 R16,,yes
551,144,144,,no,no,Leonie Küng,25,SUI,SUI,94,-34,-104,,,,no
552,328,328,,no,no,Lian Tran,23,NED,NED,94,-3,-1,,,,no
553,29,29,,no,no,Urszula Radwańska,35,POL,POL,94,,-1,,Lost in Macon R32,,no
554,389,389,,no,no,Malaika Rapolu,22,USA,USA,93,-3,-1,,,,no
555,317,317,,no,no,Ashley Lahey,26,USA,USA,93,,-1,,,,no
556,359,359,,no,no,Ksenia Zaytseva,21,RUS,RUS,93,+5,+2,**Qual. Altenkirchen W**,Lost in Altenkirchen R32,,yes
557,551,551,,no,no,Laura Mair,23,ITA,ITA,93,+1,+1,Manacor 2 R16,Lost in Manacor R16,,yes
558,1,1,,no,no,Venus Williams,45,USA,USA,92,,-3,,,,no
559,300,300,,no,no,Émeline Dartron,25,FRA,FRA,92,,-3,,,,no
560,284,284,,no,no,Sara Cakarevic,28,FRA,FRA,92,,+1,**Qual. Macon W**,Lost in Macon R32,,yes
561,527,527,,no,no,Draginja Vuković,25,SRB,SRB,92,,-4,,,,no
562,163,163,,no,no,İpek Öz,26,TUR,TUR,91,-39,-11,,,,no
563,309,309,,no,no,Lucía Cortez Llorca,25,ESP,ESP,91,+6,+2,**Qual. Macon W**,Lost in Macon R32,,yes
564,513,513,,no,no,Daria Egorova,18,RUS,RUS,91,,-2,,,,no
565,114,114,,no,no,Erika Sema,37,JPN,JPN,90,,-1,,,,no
566,529,529,,no,no,Carmen Andreea Herea,20,ROU,ROU,89,,+1,,,,no
567,NCH (568),567,568,yes,yes,Valentina Steiner,19,GER,GER,89,,+1,,Lost in Qual. Altenkirchen R1,,no
568,487,487,,no,no,Verena Meliss,28,ITA,ITA,89,,+2,,Lost in Qual. Antalya 6 R3,,no
569,566,566,,no,no,Ekaterina Perelygina,19,AUT,AUT,89,-3,-1,Sharm El Sheikh 4 R16,,,yes
570,555,555,,no,no,Yuno Kitahara,19,JPN,JPN,88,,+2,,,,no
571,524,524,,no,no,Rinko Matsuda,20,JPN,JPN,87,,+2,,,,no
572,432,432,,no,no,Rositsa Dencheva,18,BUL,BUL,87,,+2,,Lost in Qual. Antalya 6 R3,,no
573,516,516,,no,no,Marie Weckerle,22,LUX,LUX,87,-2,-1,The Hague R16,,,yes
574,NCH (575),574,575,yes,yes,Tamila Gadamauri,20,BEL,BEL,87,,+1,,Lost in Qual. Altenkirchen R1,,no
575,39,39,,no,no,Aleksandra Krunić,32,SRB,SRB,86,,+1,,,,no
576,556,556,,no,no,Kristina Kroitor,19,RUS,RUS,86,+20,+6,Sharm El Sheikh 4 R32,Lost in Sharm El Sheikh 3 SF,,yes
577,338,338,,no,no,Riya Bhatia,28,IND,IND,85,,,,,,no
578,546,546,,no,no,Dana Guzman,22,PER,PER,84,,+3,Las Vegas R32,,,yes
579,487,487,,no,no,Elena Milovanović,25,SRB,SRB,84,+1,-1,,,,no
580,468,468,,no,no,Mayuka Aikawa,27,JPN,JPN,84,,+2,The Hague R16,,,yes
581,567,567,,no,no,Kayo Nishimura,19,JPN,JPN,84,,+2,,,,no
582,212,212,,no,no,Katy Dunne,31,GBR,GBR,83,+4,+1,Altenkirchen R32 91 157,,,yes
583,132,132,,no,no,Jamie Loeb,30,USA,USA,83,-20,-7,,Lost in Qual. Midland R1,,no
584,578,578,,no,no,Reina Goto,18,JPN,JPN,83,,,,,,no
585,377,377,,no,no,Iva Primorac,29,CRO,CRO,83,+53,+11,Altenkirchen R16,Lost in Qual. Altenkirchen R2 90 149,,yes
586,548,548,,no,no,Esther Adeshina,24,GBR,GBR,83,,-1,,Lost in Manacor R16 Lost in Manacor 2 R32,,no
587,440,440,,no,no,Noelia Zeballos,31,BOL,BOL,82,,,Palm Coast R32,,,yes
588,583,583,,no,no,Maria Fernanda Navarro,29,MEX,MEX,82,,,Palm Coast R32,,,yes
589,562,562,,no,no,Adelina Lachinova,18,LAT,LAT,82,,,,,,no
590,534,534,,no,no,Maria Golovina,18,RUS,RUS,82,+14,+3,,Lost in Qual. Bengaluru R2,,no
591,555,555,,no,no,Marine Szostak,24,FRA,FRA,82,,-1,,,,no
592,46,46,,no,no,Océane Dodin,29,FRA,FRA,81,+68,+15,Les Sables d'Olonne R16 93 191,,,yes
593,212,212,,no,no,Jana Kolodynska,22,BLR,BLR,81,,-2,,,,no
594,573,573,,no,no,Natsuki Yoshimoto,22,JPN,JPN,81,,-2,,,,no
595,460,460,,no,no,Jenna Defalco,23,USA,USA,81,,-1,,,,no
596,575,575,,no,no,Ksenia Efremova,16,FRA,FRA,80,,-1,,,,no
597,201,201,,no,no,Lina Glushko,26,ISR,ISR,80,+2,+1,,Lost in Qual. Altenkirchen R2,,no
598,451,451,,no,no,Mara Guth,22,GER,GER,80,,-1,**Qual. The Hague W**,Lost in The Hague R32,,yes
599,593,593,,no,no,Astrid Cirotte,22,FRA,FRA,80,,-1,,Lost in Monastir 7 R32,,no
600,368,368,,no,no,Gabriella Da Silva Fick,25,AUS,AUS,79,,,,,,no
601,594,594,,no,no,Kristina Liutova,16,RUS,RUS,79,,,Las Vegas R32,,,yes
602,361,361,,no,no,Johanne Svendsen,21,DEN,DEN,79,-23,-6,,,,no
603,351,351,,no,no,Emma Léné,26,FRA,FRA,79,,-1,,Lost in Monastir 7 R32,,no
604,391,391,,no,no,Carolina Kuhl,20,GER,GER,79,,-1,,,,no
605,549,549,,no,no,Bianca Barbulescu,22,ROU,ROU,79,,,,,,no
606,583,583,,no,no,Eva Maria Ionescu,18,ROU,ROU,79,,,,,,no
607,600,600,,no,no,Eleejah Inisan,17,FRA,FRA,78,,,,,,no
608,374,374,,no,no,Valeriya Yushchenko,26,RUS,RUS,78,,,,,,no
609,589,589,,no,no,Justina Gonzalez Daniele,20,ARG,ARG,78,,,,,,no
610,560,560,,no,no,Alba Rey Garcia,23,ESP,ESP,78,,+1,,Lost in The Hague R32,,no
611,588,588,,no,no,Chenting Zhu,18,CHN,CHN,77,,+1,Monastir 8 R16,Lost in Monastir 7 R16,,yes
612,492,492,,no,no,Amy Zhu,31,USA,USA,77,,+2,,,,no
613,383,383,,no,no,Dalayna Hewitt,25,USA,USA,77,+28,+6,**Qual. Midland W**,Lost in Midland R32,,yes
614,511,511,,no,no,Zeel Desai,27,IND,IND,77,+12,+3,,Lost in Qual. Bengaluru R2,,no
615,603,603,,no,no,Enola Chiesa,25,ITA,ITA,77,+4,+1,**Qual. Macon W**,Lost in Macon R32,,yes
616,CH,616,,yes,no,Beatrise Zeltiņa,18,LAT,LAT,77,,,,Lost in Qual. The Hague R1,,no
617,203,203,,no,no,Ya Yi Yang,21,TWN,TWN,77,-24,-4,,,,no
618,205,205,,no,no,Chihiro Muramatsu,27,JPN,JPN,77,,-1,,,,no
619,470,470,,no,no,Dasha Plekhanova,21,CAN,CAN,76,,-1,,,,no
620,565,565,,no,no,Ellie Schoppe,24,USA,USA,76,+2,+1,,Lost in Qual. Midland R1,,no
621,561,561,,no,no,Jana Otzipka,21,BEL,BEL,76,+10,+3,**Qual. Altenkirchen W**,Lost in Altenkirchen R32,,yes
622,497,497,,no,no,Fiona Ganz,25,SUI,SUI,76,,-2,,Lost in The Hague R32,,no
623,566,566,,no,no,Noelia Bouzo Zanotti,26,ESP,ESP,76,-13,-2,Monastir 8 R16,,,yes
624,450,450,,no,no,Dasha Ivanova,29,USA,USA,76,,-3,,,,no
625,NCH (670),625,670,yes,yes,Julia Stusek,17,GER,GER,75,+45,+12,Altenkirchen R16**Qual. Altenkirchen W**82 141,,,yes
626,599,599,,no,no,Merna Refaat,21,EGY,EGY,75,,-2,,,,no
627,550,550,,no,no,Sarah Iliev,19,FRA,FRA,74,+35,+8,Macon R16**Qual. Macon W**79 118,,,yes
628,449,449,,no,no,Jada Robinson,27,USA,USA,74,,-1,,,,no
629,456,456,,no,no,Amélie Van Impe,21,BEL,BEL,74,,-1,,,,no
630,515,515,,no,no,Angelica Raggi,27,ITA,ITA,73,,-1,,Lost in Monastir 8 R32,,no
631,618,618,,no,no,Alexis Nguyen,18,USA,USA,73,-6,-1,,,,no
632,320,320,,no,no,Meiling Wang,25,CHN,CHN,73,,-2,,,,no
633,190,190,,no,no,Alice Robbe,25,FRA,FRA,73,-10,-2,,,,no
634,135,135,,no,no,Alizé Lim,35,FRA,FRA,73,,-2,,,,no
635,497,497,,no,no,Valeria Bhunu,30,ZIM,ZIM,73,,-2,,,,no
636,CH,636,,yes,no,Tian Jialin,19,CHN,CHN,73,+37,+10,,Lost in Manacor F,,no
637,466,466,,no,no,Amelia Honer,22,USA,USA,72,,-3,,,,no
638,332,332,,no,no,Thasaporn Naklo,24,THA,THA,72,,-3,,,,no
639,521,521,,no,no,Berta Bonardi,30,ARG,ARG,72,,-3,,,,no
640,316,316,,no,no,Melisa Ercan,20,AUS,AUS,72,,-3,,,,no
641,579,579,,no,no,Marcelina Podlińska,26,POL,POL,72,+1,+1,Manacor 2 R16,Lost in Manacor R16,,yes
642,530,530,,no,no,Mariella Thamm,16,GER,GER,71,+32,+9,Altenkirchen R16 78 137,,,yes
643,632,632,,no,no,Andre Lukosiute,24,LTU,LTU,71,,-4,Sharm El Sheikh 4 R16,,,yes
644,639,639,,no,no,Nellie Taraba Wallberg,18,SWE,SWE,71,,-4,,Lost in The Hague R32,,no
645,NCH (647),645,647,yes,yes,Maria Kalyakina,19,RUS,RUS,71,+2,+2,,Lost in Qual. Bengaluru R2,,no
646,581,581,,no,no,Vaishnavi Adkar,21,IND,IND,70,+44,+12,Bengaluru R16 79 158,,,yes
647,585,585,,no,no,Loes Ebeling Koning,19,NED,NED,70,,-4,,Lost in The Hague R32,,no
648,643,643,,no,no,Lan Mi,21,CHN,CHN,70,,-4,Sharm El Sheikh 4 R32,,,yes
649,335,335,,no,no,Hikaru Sato,26,JPN,JPN,69,,-4,,,,no
650,623,623,,no,no,Elena Korokozidi,22,GRE,GRE,69,+1,+1,Antalya 7 R16**Qual. Antalya 6 W**,Lost in Antalya 6 R32,,yes
651,433,433,,no,no,Michika Ozeki,33,JPN,JPN,69,,-5,,,,no
652,504,504,,no,no,Adrienn Nagy,24,HUN,HUN,69,+6,+2,,Lost in Manacor QF Lost in Manacor 2 R32,,no
653,39,39,,no,no,Ana Bogdan,33,ROU,ROU,68,,-5,,,,no
654,644,644,,no,no,Stefani Webb,20,AUS,AUS,68,,-5,,,,no
655,594,594,,no,no,Alena Kovačková,17,CZE,CZE,68,-42,-9,,,,no
656,296,296,,no,no,Gina Feistel,23,POL,POL,68,,-6,,,,no
657,538,538,,no,no,Milana Zhabrailova,23,RUS,RUS,68,,-4,,,,no
658,647,647,,no,no,Mary Lewis,27,USA,USA,67,,-4,,Lost in Qual. Midland R1,,no
659,655,655,,no,no,Lea Nilsson,17,SWE,SWE,67,,-4,,,,no
660,484,484,,no,no,Stefania Bojica,20,ROU,ROU,67,,-4,,,,no
661,567,567,,no,no,Rebecca Munk Mortensen,20,DEN,DEN,67,-9,-1,,Lost in Qual. The Hague R2,,no
662,639,639,,no,no,Kylie Collins,23,USA,USA,67,,-5,Las Vegas R32,,,yes
663,646,646,,no,no,Nauhany Vitoria Leme Da Silva,15,BRA,BRA,66,,-4,,,,no
664,661,661,,no,no,Anna Petkovic,20,GER,GER,66,,-3,,Lost in Qual. The Hague R1,,no
665,160,160,,no,no,Ankita Raina,33,IND,IND,66,,+2,,Lost in Qual. Bengaluru R2,,no
666,576,576,,no,no,Rachel Gailis,21,USA,USA,66,,-3,,,,no
667,646,646,,no,no,Raphaëlle Lacasse,25,CAN,CAN,65,,-3,,Lost in Qual. The Hague R2,,no
668,648,648,,no,no,Christasha McNeil,19,USA,USA,64,,-2,,,,no
669,150,150,,no,no,Hiroko Kuwata,35,JPN,JPN,64,,-2,,,,no
670,638,638,,no,no,Ruien Zhang,17,CHN,CHN,63,,-2,,,,no
671,130,130,,no,no,Usue Maitane Arconada,27,USA,USA,63,,-2,,,,no
672,317,317,,no,no,Malene Helgø,26,NOR,NOR,63,-57,-14,,,,no
673,470,470,,no,no,Punnin Kovapitukted,23,THA,THA,63,,-2,,,,no
674,263,263,,no,no,Stephanie Wagner,31,GER,GER,63,,-2,,,,no
675,335,335,,no,no,Ekaterina Yashina,32,RUS,RUS,62,+3,+1,,Lost in Qual. Dubai R1,,no
676,305,305,,no,no,Nina Vargová,20,SVK,SVK,62,-98,-23,,Lost in Antalya 6 R32,,no
677,665,665,,no,no,Alexandra Vagramov,24,CAN,CAN,62,,-1,Palm Coast R32,,,yes
678,213,213,,no,no,Eudice Chong,29,HKG,HKG,61,,-1,,,,no
679,380,380,,no,no,Sofia Rocchetti,23,ITA,ITA,61,,,,,,no
680,CH,680,,yes,no,Sarah Rokusek,19,AUS,AUS,61,,,,,,no
681,604,604,,no,no,Marie Mettraux,25,SUI,SUI,61,,+1,,,,no
682,348,348,,no,no,Kamilla Bartone,23,LAT,LAT,61,,+1,Monastir 8 R16,,,yes
683,675,675,,no,no,Anamaria Oana,18,ROU,ROU,61,,+1,**Qual. Antalya 7 W**,Lost in Antalya 7 R32,,yes
684,18,18,,no,no,Martina Trevisan,32,ITA,ITA,60,,+1,,,,no
685,114,114,,no,no,Su-jeong Jang,30,KOR,KOR,60,,+1,,,,no
686,494,494,,no,no,Lavinia Tanasie,22,ROU,ROU,60,-5,-1,,,,no
687,565,565,,no,no,Alyssa Réguer,19,FRA,FRA,60,,,,Lost in Manacor R32 Lost in Manacor 2 R32,,no
688,405,405,,no,no,Olivia Lincer,21,USA,USA,59,,,,Lost in Las Vegas R32,,no
689,619,619,,no,no,Demi Tran,25,NED,NED,59,+2,+1,,Lost in Qual. Altenkirchen R2,,no
690,445,445,,no,no,Aneta Laboutková,25,CZE,CZE,59,+71,+12,Altenkirchen R16**Qual. Altenkirchen W**66 125,,,yes
691,669,669,,no,no,Iva Ivanova,19,BUL,BUL,59,+38,+7,,Lost in Monastir 7 F Lost in Monastir 8 R32,,no
692,689,689,,no,no,Junhan Zhang,18,CHN,CHN,59,,-3,,,,no
693,679,679,,no,no,Jessica Hinojosa Gomez,28,MEX,MEX,58,,-1,Las Vegas R32,,,yes
694,674,674,,no,no,Anastasia Bertacchi,19,ITA,ITA,58,,-1,,Lost in Qual. Antalya 6 R2,,no
695,682,682,,no,no,Rose Marie Nijkamp,20,NED,NED,58,,-1,,,,no
696,683,683,,no,no,Gaia Maduzzi,19,ITA,ITA,58,,-1,**Qual. The Hague W**,Lost in The Hague R32,,yes
697,603,603,,no,no,Elina Nepliy,28,RUS,RUS,57,,,,,,no
698,695,695,,no,no,Kristina Novak,25,SLO,SLO,57,,,,,,no
699,667,667,,no,no,Briana Szabó,20,ROU,ROU,57,,,,Lost in Manacor 2 R32,,no
700,597,597,,no,no,Ava Markham,26,USA,USA,57,,,,Lost in Las Vegas R32,,no
701,CH,701,,yes,no,Sarah Melany Fajmonová,18,CZE,CZE,57,,,,,,no
702,73,73,,no,no,Sachia Vickery,30,USA,USA,56,-6,-1,,,,no
703,192,192,,no,no,Federica Di Sarra,35,ITA,ITA,56,,-1,,,,no
704,510,510,,no,no,Victoria Osuigwe,19,USA,USA,56,-29,-6,,,,no
705,633,633,,no,no,Kateryna Lazarenko,21,UKR,UKR,56,,-1,,Lost in Sharm El Sheikh 3 R32 Lost in Sharm El Sheikh 4 R32,,no
706,699,699,,no,no,Ann Akasha Ceuca,19,GER,GER,56,,-1,,Lost in Qual. The Hague R2,,no
707,680,680,,no,no,Mia Horvit,28,USA,USA,55,-4,-1,,Lost in Qual. Antalya 6 R3 **Qual. Antalya 7 W** Lost in Antalya 7 R32,,no
708,471,471,,no,no,Monique Barry,23,NZL,NZL,55,,-2,,,,no
709,500,500,,no,no,Ivana Šebestová,24,CZE,CZE,55,,-2,,Lost in Qual. Altenkirchen R1,,no
710,657,657,,no,no,Victoria Milovanova,18,RUS,RUS,55,+20,+3,,Lost in Qual. Bengaluru R2 Lost in Bengaluru R32,,no
711,706,706,,no,no,Luciana Moyano,20,ARG,ARG,55,,-3,,,,no
712,700,700,,no,no,Ana Grubor,22,CAN,CAN,55,,-3,Palm Coast R32,,,yes
713,711,711,,no,no,Cheuk Ying Shek,20,HKG,HKG,54,,-2,,,,no
714,708,708,,no,no,Anita Sahdiieva,22,UKR,UKR,54,,-2,Las Vegas R32,,,yes
715,713,713,,no,no,Franziska Sziedat,25,GER,GER,54,,-2,,,,no
716,175,175,,no,no,Peangtarn Plipuech,33,THA,THA,53,,-1,,,,no
717,549,549,,no,no,Chengyiyi Yuan,25,CHN,CHN,53,,-1,,,,no
718,363,363,,no,no,Beatrice Ricci,22,ITA,ITA,53,-8,-1,,,,no
719,NCH (722),719,722,yes,yes,Carmen Lopez Martinez,20,ESP,ESP,53,+6,+1,,Lost in Manacor R16,,no
720,555,555,,no,no,Camila Romero,27,ECU,ECU,53,,-3,,,,no
721,NCH (735),721,735,yes,yes,Sophia Biolay,24,FRA,FRA,53,+14,+2,Macon R32**Qual. Macon W**59 103,,,yes
722,269,269,,no,no,Anna Kubareva,25,BLR,BLR,53,,-4,,Lost in Sharm El Sheikh 4 R32,,no
723,531,531,,no,no,Arina Vasilescu,28,ROU,ROU,53,+17,+104,Bengaluru R16**Qual. Bengaluru W**62 141,,,yes
724,685,685,,no,no,Laia Petretic,21,FRA,FRA,53,+4,+1,,Lost in Monastir 7 R16 Lost in Monastir 8 R32,,no
725,708,708,,no,no,Yujia Huang,23,CHN,CHN,53,,-6,,Lost in Qual. Antalya 6 R3 **Qual. Antalya 7 W** Lost in Antalya 7 R32,,no
726,601,601,,no,no,Jiangxue Han,24,CHN,CHN,53,,-6,Las Vegas R32**Qual. Las Vegas W**,,,yes
727,20,20,,no,no,Ana Konjuh,28,CRO,CRO,52,,-6,,,,no
728,319,319,,no,no,Cody Wong,23,HKG,HKG,52,,-6,,,,no
729,278,278,,no,no,Amina Anshba,26,RUS,RUS,52,,-6,,,,no
730,377,377,,no,no,María Portillo Ramírez,26,MEX,MEX,52,,-6,,,,no
731,719,719,,no,no,Irina Balus,20,SVK,SVK,52,,-5,,,,no
732,700,700,,no,no,Ida Wobker,15,GER,GER,52,+4,+1,Altenkirchen R32 60 126,,,yes
733,376,376,,no,no,Luisa Meyer Auf Der Heide,24,GER,GER,52,,-6,,,,no
734,652,652,,no,no,Alyssa Ahn,19,USA,USA,51,,-3,,,,no
735,337,337,,no,no,Yuliana Lizarazo,32,COL,COL,51,,-2,,,,no
736,584,584,,no,no,Nadiya Kolb,33,UKR,UKR,51,+18,+3,,Lost in Qual. Oeiras 2 R2,,no
737,710,710,,no,no,Julia Konishi Camargo Silva,26,BRA,BRA,51,,-3,,,,no
738,652,652,,no,no,Salma Ewing,25,USA,USA,51,,-1,Las Vegas R16,,,yes
739,NCH (745),739,745,yes,yes,Dune Vaissaud,19,FRA,FRA,51,+6,+1,,Lost in Macon R32,,no
740,738,738,,no,no,Jiayi Wang,18,CHN,CHN,51,,-2,,,,no
741,672,672,,no,no,Daria Yesypchuk,20,UKR,UKR,51,+23,+4,,Lost in Monastir 7 QF Lost in Qual. Macon R2,,no
742,733,733,,no,no,Yuhan Wang,18,CHN,CHN,50,,-2,,,,no
743,708,708,,no,no,Brooke Black,18,GBR,GBR,50,,-2,,,,no
744,633,633,,no,no,Maria Sholokhova,22,RUS,RUS,50,,-1,,,,no
745,716,716,,no,no,Edda Mamedova,19,RUS,RUS,50,,-1,Las Vegas R16,,,yes
746,680,680,,no,no,Yasmin Ezzat,22,EGY,EGY,50,,,,,,no
747,668,668,,no,no,Zoziya Kardava,24,GEO,GEO,50,,,,,,no
748,5,5,,no,no,Sara Errani,38,ITA,ITA,49,,,,,,no
749,42,42,,no,no,Clara Burel,24,FRA,FRA,49,,,,,,no
750,342,342,,no,no,Anastasiia Gureva,20,RUS,RUS,49,-11,-1,,,,no
751,319,319,,no,no,Evialina Laskevich,21,BLR,BLR,49,,-1,Las Vegas R32,,,yes
752,751,751,,no,no,Laquisa Khan,23,AUS,AUS,49,,-1,,,,no
753,748,748,,no,no,Petra Konjikušić,18,SRB,SRB,49,,-1,,Lost in Manacor 2 R32,,no
754,398,398,,no,no,Clara Vlasselaer,24,BEL,BEL,49,,-1,The Hague R16**Qual. The Hague W**,,,yes
755,191,191,,no,no,Jesika Malečková,31,CZE,CZE,48,-23,-3,,,,no
756,727,727,,no,no,Meng Yi Chen,23,CHN,CHN,48,,-1,,Lost in Sharm El Sheikh 3 R32,,no
757,278,278,,no,no,Adithya Karunaratne,24,HKG,HKG,48,,-1,,Lost in Qual. Antalya 6 R3,,no
758,442,442,,no,no,Océane Babel,21,FRA,FRA,48,+4,+1,,Lost in Macon R32,,no
759,658,658,,no,no,Federica Sacco,23,ITA,ITA,48,+14,+3,,Lost in Manacor QF Lost in Manacor 2 R32,,no
760,754,754,,no,no,Vlada Mincheva,19,RUS,RUS,48,,-2,,,,no
761,685,685,,no,no,Laura Svatíková,31,SVK,SVK,48,,-2,,,,no
762,709,709,,no,no,Daria Zelinskaya,21,RUS,RUS,48,-48,-6,Sharm El Sheikh 4 R16,,,yes
763,716,716,,no,no,Valentina Mediorreal Arias,18,COL,COL,47,,-3,Manacor 2 R16,Lost in Manacor R32,,yes
764,319,319,,no,no,Naho Sato,25,JPN,JPN,47,,-1,,,,no
765,728,728,,no,no,Jimar Gerald Gonzalez,24,CHI,CHI,46,,,,,,no
766,622,622,,no,no,Patricija Paukstyte,21,LTU,LTU,46,,,,,,no
767,746,746,,no,no,Chelsea Fontenel,21,SUI,SUI,46,,,,,,no
768,764,764,,no,no,Noemi Maines,19,ITA,ITA,46,,,,Lost in Sharm El Sheikh 3 R16,,no
769,12,12,,no,no,Yanina Wickmayer,36,BEL,BEL,45,,,,,,no
770,753,753,,no,no,Giulia Safina Popa,16,ROU,ROU,45,,,,,,no
771,236,236,,no,no,Makenna Jones,27,USA,USA,45,,,,,,no
772,757,757,,no,no,Anne Christine Lutkemeyer Obregon,21,USA,USA,45,,,,,,no
773,525,525,,no,no,Ayumi Miyamoto,25,JPN,JPN,45,-16,-3,,,,no
774,743,743,,no,no,Aruzhan Sagandikova,21,KAZ,KAZ,45,+5,+1,,Lost in Sharm El Sheikh 3 R16 Lost in Sharm El Sheikh 4 R32,,no
775,741,741,,no,no,Madelief Hageman,23,NED,NED,45,,-1,,Lost in Sharm El Sheikh 3 R32 Lost in The Hague R32,,no
776,3,3,,no,no,Sloane Stephens,32,USA,USA,44,,-1,,,,no
777,776,776,,no,no,Bella Payne,18,USA,USA,44,,-1,Palm Coast R32,,,yes
778,422,422,,no,no,Ani Amiraghyan,32,ARM,ARM,44,,-1,,,,no
779,719,719,,no,no,Yiming Dang,21,CHN,CHN,44,,-1,,,,no
780,356,356,,no,no,Nagi Hanatani,30,JPN,JPN,44,,,,,,no
781,359,359,,no,no,Adriana Reami,28,USA,USA,44,,,,,,no
782,607,607,,no,no,Honoka Kobayashi,25,JPN,JPN,44,,,,,,no
783,496,496,,no,no,Monika Stankiewicz,19,POL,POL,43,,,,,,no
784,704,704,,no,no,Chloé Noël,21,FRA,FRA,43,,,,,,no
785,730,730,,no,no,Gaeul Jang,19,KOR,KOR,42,,+1,,,,no
786,NCH (818),786,818,yes,yes,Laima Vladson,18,UZB,UZB,42,+32,+5,**Qual. Antalya 6 W**,Lost in Antalya 6 R16,,yes
787,728,728,,no,no,Iveta Dapkutė,33,LTU,LTU,42,,,,,,no
788,CH,788,,yes,no,Polina Kuharenko,17,BLR,BLR,42,,,,,,no
789,387,387,,no,no,Jacqueline Cabaj Awad,30,SWE,SWE,42,,,,,,no
790,NCH (791),790,791,yes,yes,Anastasiia Firman,19,UKR,UKR,42,,+1,**Qual. The Hague W**,Lost in The Hague R32,,yes
791,781,781,,no,no,Maria Toma,27,ROU,ROU,42,,+1,,,,no
792,708,708,,no,no,Linda Ševčíková,27,CZE,CZE,42,,+1,,,,no
793,NCH (794),793,794,yes,yes,Daphnée Mpetshi Perricard,17,FRA,FRA,41,,+1,,Lost in Qual. Macon R2,,no
794,CH,794,,yes,no,Kailey Evans,23,USA,USA,41,,+1,,,,no
795,727,727,,no,no,Victoria Gomez,22,ESP,ESP,41,,+1,,,,no
796,180,180,,no,no,Yuliya Hatouka,25,BLR,BLR,41,,+1,Sharm El Sheikh 4 R32,,,yes
797,NCH (798),797,798,yes,yes,Belle Thompson,26,AUS,AUS,41,,+1,,,,no
798,537,537,,no,no,Mana Kawamura,24,JPN,JPN,41,,+1,,Lost in Qual. Antalya 6 R2 **Qual. Antalya 7 W** Lost in Antalya 7 R32,,no
799,468,468,,no,no,Merel Hoedt,26,NED,NED,41,+14,+3,Manacor 2 R16,Lost in Manacor QF,,yes
800,NCH (915),800,915,yes,yes,Neus Torner Sensano,18,ESP,ESP,40,+15,+118,Manacor 2 R16**Manacor W**,,,yes
801,287,287,,no,no,Petra Hule,26,AUS,AUS,40,,-1,,,,no
802,186,186,,no,no,Ya-Hsuan Lee,30,TWN,TWN,40,+4,+1,,Lost in Bengaluru R32,,no
803,628,628,,no,no,Romina Ccuno,23,PER,PER,40,,,,,,no
804,317,317,,no,no,Michaela Bayerlová,27,CZE,CZE,39,,,,,,no
805,13,13,,no,no,Jennifer Brady,30,USA,USA,39,,,,,,no
806,NCH (807),806,807,yes,yes,Maia Ilinca Burcescu,16,ROU,ROU,39,,+1,,,,no
807,411,411,,no,no,Jessica Failla,28,USA,USA,38,,+1,,,,no
808,330,330,,no,no,Nika Radišić,25,SLO,SLO,38,+15,+2,,Lost in Qual. Oeiras 2 R2,,no
809,463,463,,no,no,İlay Yörük,24,TUR,TUR,38,,,,Lost in Antalya 6 R32 Lost in Qual. Antalya 7 R2,,no
810,147,147,,no,no,Jaimee Fourlis,26,AUS,AUS,38,,,,,,no
811,CH,811,,yes,no,Ella Haavisto,23,FIN,FIN,38,,,,,,no
812,752,752,,no,no,Astrid Brune Olsen,26,NOR,NOR,38,,,,,,no
813,196,196,,no,no,Diāna Marcinkēviča,33,LAT,LAT,38,,+1,,,,no
814,785,785,,no,no,Lilian Poling,28,USA,USA,38,,+1,Palm Coast R32,,,yes
815,CH,815,,yes,no,Kristina Penickova,16,USA,USA,37,,+1,,,,no
816,772,772,,no,no,Viola Turini,20,ITA,ITA,37,-15,-3,,Lost in Qual. Antalya 6 R3,,no
817,CH,817,,yes,no,Luna Vujović,16,SRB,SRB,37,,,,,,no
